Date,Temperature,Rainfall,Humidity,Location
2023-04-09,29.01,0.21,69.61,Uttara Kannada
2023-04-10,29.13,0.18,68.49,Uttara Kannada
2023-04-11,29.11,0.1,68.24,Uttara Kannada
2023-04-12,29.02,0.02,70.22,Uttara Kannada
2023-04-13,28.8,0.05,70.61,Uttara Kannada
2023-04-14,28.96,0.15,69.63,Uttara Kannada
2023-04-15,29.19,0.17,68.91,Uttara Kannada
2023-04-16,29.35,0.13,67.47,Uttara Kannada
2023-04-17,29.53,0.14,67.86,Uttara Kannada
2023-04-18,29.76,0.09,68.52,Uttara Kannada
2023-04-19,29.16,0.08,71.66,Uttara Kannada
2023-04-20,28.68,0.56,71.67,Uttara Kannada
2023-04-21,28.94,0.18,69.32,Uttara Kannada
2023-04-22,29.35,0.0,62.95,Uttara Kannada
2023-04-23,28.79,0.0,63.44,Uttara Kannada
2023-04-24,28.8,0.0,65.21,Uttara Kannada
2023-04-25,28.65,0.06,66.78,Uttara Kannada
2023-04-26,28.79,0.16,64.96,Uttara Kannada
2023-04-27,29.22,0.07,62.29,Uttara Kannada
2023-04-28,29.05,0.21,65.33,Uttara Kannada
2023-04-29,29.49,1.22,67.79,Uttara Kannada
2023-04-30,29.29,0.66,65.65,Uttara Kannada
2023-05-01,29.35,0.0,59.31,Uttara Kannada
2023-05-02,29.28,0.0,61.38,Uttara Kannada
2023-05-03,28.67,0.0,68.3,Uttara Kannada
2023-05-04,29.1,0.0,65.23,Uttara Kannada
2023-05-05,28.65,0.0,64.61,Uttara Kannada
2023-05-06,29.01,0.18,64.69,Uttara Kannada
2023-05-07,28.84,0.11,66.69,Uttara Kannada
2023-05-08,28.19,16.37,76.67,Uttara Kannada
2023-05-09,27.52,27.45,86.81,Uttara Kannada
2023-05-10,28.78,5.15,81.28,Uttara Kannada
2023-05-11,28.62,1.74,83.65,Uttara Kannada
2023-05-12,28.44,1.82,84.05,Uttara Kannada
2023-05-13,28.56,0.54,83.73,Uttara Kannada
2023-05-14,28.88,0.14,76.49,Uttara Kannada
2023-05-15,29.08,0.1,75.52,Uttara Kannada
2023-05-16,29.56,0.0,70.72,Uttara Kannada
2023-05-17,29.38,0.0,71.58,Uttara Kannada
2023-05-18,29.55,0.0,71.33,Uttara Kannada
2023-05-19,29.28,0.0,74.24,Uttara Kannada
2023-05-20,29.22,0.02,75.32,Uttara Kannada
2023-05-21,29.27,1.0,75.21,Uttara Kannada
2023-05-22,29.32,2.25,74.6,Uttara Kannada
2023-05-23,29.21,1.53,74.35,Uttara Kannada
2023-05-24,29.08,0.37,72.49,Uttara Kannada
2023-05-25,28.76,0.15,72.1,Uttara Kannada
2023-05-26,28.85,0.87,72.09,Uttara Kannada
2023-05-27,29.07,2.84,74.27,Uttara Kannada
2023-05-28,29.38,0.73,70.59,Uttara Kannada
2023-05-29,29.58,4.59,74.84,Uttara Kannada
2023-05-30,28.95,6.27,77.27,Uttara Kannada
2023-05-31,28.74,3.02,76.85,Uttara Kannada
2023-06-01,28.23,1.06,78.19,Uttara Kannada
2023-06-02,28.69,0.25,72.91,Uttara Kannada
2023-06-03,29.35,0.14,74.36,Uttara Kannada
2023-06-04,29.19,0.94,76.83,Uttara Kannada
2023-06-05,28.42,2.35,81.98,Uttara Kannada
2023-06-06,28.7,1.85,80.11,Uttara Kannada
2023-06-07,28.75,5.7,79.66,Uttara Kannada
2023-06-08,28.93,13.88,79.21,Uttara Kannada
2023-06-09,28.81,4.17,80.77,Uttara Kannada
2023-06-10,28.2,22.32,82.97,Uttara Kannada
2023-06-11,28.27,10.0,79.77,Uttara Kannada
2023-06-12,28.68,10.85,78.51,Uttara Kannada
2023-06-13,28.66,12.44,80.76,Uttara Kannada
2023-06-14,28.75,13.88,81.25,Uttara Kannada
2023-06-15,28.77,3.07,80.69,Uttara Kannada
2023-06-16,28.62,4.89,80.39,Uttara Kannada
2023-06-17,28.18,14.93,83.65,Uttara Kannada
2023-06-18,27.91,18.86,85.28,Uttara Kannada
2023-06-19,27.71,14.15,86.33,Uttara Kannada
2023-06-20,27.78,12.49,84.92,Uttara Kannada
2023-06-21,28.06,34.22,85.89,Uttara Kannada
2023-06-22,27.22,25.9,85.5,Uttara Kannada
2023-06-23,27.17,11.04,77.51,Uttara Kannada
2023-06-24,26.63,101.67,87.65,Uttara Kannada
2023-06-25,26.96,53.07,87.7,Uttara Kannada
2023-06-26,26.79,54.23,87.12,Uttara Kannada
2023-06-27,26.61,53.4,87.21,Uttara Kannada
2023-06-28,26.46,13.39,85.03,Uttara Kannada
2023-06-29,26.47,69.76,81.79,Uttara Kannada
2023-06-30,26.62,52.38,87.13,Uttara Kannada
2023-07-01,26.76,16.75,88.57,Uttara Kannada
2023-07-02,27.1,47.27,88.56,Uttara Kannada
2023-07-03,26.95,50.07,90.9,Uttara Kannada
2023-07-04,26.78,124.76,92.68,Uttara Kannada
2023-07-05,26.26,131.95,91.56,Uttara Kannada
2023-07-06,26.25,73.29,87.25,Uttara Kannada
2023-07-07,26.58,48.73,86.54,Uttara Kannada
2023-07-08,26.65,41.31,86.97,Uttara Kannada
2023-07-09,26.71,45.09,88.33,Uttara Kannada
2023-07-10,26.42,23.42,89.16,Uttara Kannada
2023-07-11,26.43,14.89,89.33,Uttara Kannada
2023-07-12,26.04,27.98,90.23,Uttara Kannada
2023-07-13,26.1,117.58,90.25,Uttara Kannada
2023-07-14,26.32,38.77,89.27,Uttara Kannada
2023-07-15,26.49,14.43,88.72,Uttara Kannada
2023-07-16,26.41,10.91,90.7,Uttara Kannada
2023-07-17,26.69,15.6,89.68,Uttara Kannada
2023-07-18,26.22,27.31,91.34,Uttara Kannada
2023-07-19,26.03,47.49,91.7,Uttara Kannada
2023-07-20,26.28,69.29,91.62,Uttara Kannada
2023-07-21,26.12,66.29,92.63,Uttara Kannada
2023-07-22,25.84,55.41,89.81,Uttara Kannada
2023-07-23,26.04,146.33,90.77,Uttara Kannada
2023-07-24,25.76,111.58,90.91,Uttara Kannada
2023-07-25,25.35,54.63,90.93,Uttara Kannada
2023-07-26,25.53,80.68,91.68,Uttara Kannada
2023-07-27,25.35,40.34,93.0,Uttara Kannada
2023-07-28,25.88,31.08,91.82,Uttara Kannada
2023-07-29,25.88,9.6,89.96,Uttara Kannada
2023-07-30,25.96,13.09,89.28,Uttara Kannada
2023-07-31,26.05,16.79,89.18,Uttara Kannada
2023-08-01,26.04,9.89,89.02,Uttara Kannada
2023-08-02,25.95,5.29,88.74,Uttara Kannada
2023-08-03,26.03,8.82,88.17,Uttara Kannada
2023-08-04,26.35,13.47,88.31,Uttara Kannada
2023-08-05,26.33,4.28,87.6,Uttara Kannada
2023-08-06,26.0,8.52,89.33,Uttara Kannada
2023-08-07,26.12,5.03,87.71,Uttara Kannada
2023-08-08,26.2,9.5,87.12,Uttara Kannada
2023-08-09,25.95,7.58,88.32,Uttara Kannada
2023-08-10,26.34,2.28,87.04,Uttara Kannada
2023-08-11,26.4,0.36,85.7,Uttara Kannada
2023-08-12,26.15,1.87,86.37,Uttara Kannada
2023-08-13,25.86,0.75,86.86,Uttara Kannada
2023-08-14,25.77,0.67,84.19,Uttara Kannada
2023-08-15,25.97,4.97,85.14,Uttara Kannada
2023-08-16,26.0,9.98,85.74,Uttara Kannada
2023-08-17,26.07,7.27,86.9,Uttara Kannada
2023-08-18,26.1,12.62,87.12,Uttara Kannada
2023-08-19,26.41,20.03,88.39,Uttara Kannada
2023-08-20,26.41,9.45,87.81,Uttara Kannada
2023-08-21,26.29,3.43,87.17,Uttara Kannada
2023-08-22,26.25,2.1,85.64,Uttara Kannada
2023-08-23,26.11,0.93,86.12,Uttara Kannada
2023-08-24,26.2,5.32,86.27,Uttara Kannada
2023-08-25,26.46,11.59,86.61,Uttara Kannada
2023-08-26,26.2,11.79,86.96,Uttara Kannada
2023-08-27,26.45,1.05,85.66,Uttara Kannada
2023-08-28,26.62,2.85,84.19,Uttara Kannada
2023-08-29,26.77,3.44,85.44,Uttara Kannada
2023-08-30,26.7,1.65,85.01,Uttara Kannada
2023-08-31,26.84,2.66,84.83,Uttara Kannada
2023-09-01,26.76,3.73,85.86,Uttara Kannada
2023-09-02,26.62,2.04,84.45,Uttara Kannada
2023-09-03,25.94,3.07,85.71,Uttara Kannada
2023-09-04,25.78,9.33,86.42,Uttara Kannada
2023-09-05,26.19,13.35,89.12,Uttara Kannada
2023-09-06,26.73,4.11,85.28,Uttara Kannada
2023-09-07,26.45,5.42,87.32,Uttara Kannada
2023-09-08,26.53,7.76,88.57,Uttara Kannada
2023-09-09,27.01,12.16,87.64,Uttara Kannada
2023-09-10,26.97,5.88,87.49,Uttara Kannada
2023-09-11,26.87,6.81,86.65,Uttara Kannada
2023-09-12,26.74,4.14,86.19,Uttara Kannada
2023-09-13,26.46,4.83,87.76,Uttara Kannada
2023-09-14,26.74,12.95,87.69,Uttara Kannada
2023-09-15,26.42,28.69,87.69,Uttara Kannada
2023-09-16,26.82,15.69,87.99,Uttara Kannada
2023-09-17,26.67,9.93,88.31,Uttara Kannada
2023-09-18,26.66,14.12,88.03,Uttara Kannada
2023-09-19,26.71,14.98,86.99,Uttara Kannada
2023-09-20,26.37,15.78,88.28,Uttara Kannada
2023-09-21,26.41,16.91,89.27,Uttara Kannada
2023-09-22,26.29,15.79,89.83,Uttara Kannada
2023-09-23,26.21,44.22,89.77,Uttara Kannada
2023-09-24,26.04,26.79,86.44,Uttara Kannada
2023-09-25,25.95,10.87,83.62,Uttara Kannada
2023-09-26,25.95,7.69,85.79,Uttara Kannada
2023-09-27,25.96,22.78,86.54,Uttara Kannada
2023-09-28,26.44,31.61,91.14,Uttara Kannada
2023-09-29,26.06,24.95,88.8,Uttara Kannada
2023-09-30,26.35,30.04,88.69,Uttara Kannada
2023-10-01,26.45,11.55,88.42,Uttara Kannada
2023-10-02,25.96,3.17,84.35,Uttara Kannada
2023-10-03,25.84,0.76,84.03,Uttara Kannada
2023-10-04,25.7,0.06,83.66,Uttara Kannada
2023-10-05,25.68,0.5,85.13,Uttara Kannada
2023-10-06,26.31,1.48,88.44,Uttara Kannada
2023-10-07,27.02,0.77,85.5,Uttara Kannada
2023-10-08,27.2,0.2,86.45,Uttara Kannada
2023-10-09,27.08,0.2,86.78,Uttara Kannada
2023-10-10,27.38,0.11,85.6,Uttara Kannada
2023-10-11,27.34,0.19,86.39,Uttara Kannada
2023-10-12,27.81,1.25,84.86,Uttara Kannada
2023-10-13,27.51,1.62,86.06,Uttara Kannada
2023-10-14,27.0,0.71,83.66,Uttara Kannada
2023-10-15,27.02,2.16,82.73,Uttara Kannada
2023-10-16,26.43,2.83,84.96,Uttara Kannada
2023-10-17,26.84,4.01,83.93,Uttara Kannada
2023-10-18,27.35,0.35,83.03,Uttara Kannada
2023-10-19,27.58,0.24,79.74,Uttara Kannada
2023-10-20,27.49,0.1,80.71,Uttara Kannada
2023-10-21,27.69,0.19,79.33,Uttara Kannada
2023-10-22,27.89,0.3,78.92,Uttara Kannada
2023-10-23,27.35,0.12,73.92,Uttara Kannada
2023-10-24,26.86,0.01,73.46,Uttara Kannada
2023-10-25,26.67,0.0,73.48,Uttara Kannada
2023-10-26,26.25,0.0,73.26,Uttara Kannada
2023-10-27,26.1,0.0,70.43,Uttara Kannada
2023-10-28,26.29,0.04,74.82,Uttara Kannada
2023-10-29,27.45,2.05,77.95,Uttara Kannada
2023-10-30,26.56,6.62,87.56,Uttara Kannada
2023-10-31,26.43,4.1,82.86,Uttara Kannada
2023-11-01,26.98,0.69,80.45,Uttara Kannada
2023-11-02,27.27,0.48,81.12,Uttara Kannada
2023-11-03,27.79,0.74,80.96,Uttara Kannada
2023-11-04,27.48,2.13,81.57,Uttara Kannada
2023-11-05,27.36,5.75,80.95,Uttara Kannada
2023-11-06,26.59,20.7,85.2,Uttara Kannada
2023-11-07,26.63,29.67,76.63,Uttara Kannada
2023-11-08,26.59,7.88,84.88,Uttara Kannada
2023-11-09,26.32,8.97,86.43,Uttara Kannada
2023-11-10,26.99,2.69,79.36,Uttara Kannada
2023-11-11,27.23,0.96,77.21,Uttara Kannada
2023-11-12,26.64,0.03,74.35,Uttara Kannada
2023-11-13,26.19,0.0,75.67,Uttara Kannada
2023-11-14,26.5,0.0,76.36,Uttara Kannada
2023-11-15,26.02,0.0,79.73,Uttara Kannada
2023-11-16,26.25,0.0,77.18,Uttara Kannada
2023-11-17,26.55,0.0,77.9,Uttara Kannada
2023-11-18,27.38,0.01,77.0,Uttara Kannada
2023-11-19,27.08,0.05,81.49,Uttara Kannada
2023-11-20,27.12,0.03,74.5,Uttara Kannada
2023-11-21,26.33,0.0,80.41,Uttara Kannada
2023-11-22,27.13,0.01,80.85,Uttara Kannada
2023-11-23,27.2,0.05,82.05,Uttara Kannada
2023-11-24,27.05,0.19,81.83,Uttara Kannada
2023-11-25,27.24,0.1,81.07,Uttara Kannada
2023-11-26,26.55,0.08,78.15,Uttara Kannada
2023-11-27,27.03,0.03,74.96,Uttara Kannada
2023-11-28,27.08,0.32,80.23,Uttara Kannada
2023-11-29,27.27,0.28,80.13,Uttara Kannada
2023-11-30,27.14,0.08,81.65,Uttara Kannada
2023-12-01,27.04,0.09,80.97,Uttara Kannada
2023-12-02,26.98,0.0,77.17,Uttara Kannada
2023-12-03,26.91,0.0,80.3,Uttara Kannada
2023-12-04,27.09,0.0,80.31,Uttara Kannada
2023-12-05,26.56,0.0,76.32,Uttara Kannada
2023-12-06,26.57,0.0,74.55,Uttara Kannada
2023-12-07,26.14,0.0,75.18,Uttara Kannada
2023-12-08,26.39,0.09,75.8,Uttara Kannada
2023-12-09,26.89,1.87,78.28,Uttara Kannada
2023-12-10,26.7,1.09,77.69,Uttara Kannada
2023-12-11,26.48,0.57,77.56,Uttara Kannada
2023-12-12,26.7,0.04,76.29,Uttara Kannada
2023-12-13,25.61,0.0,73.89,Uttara Kannada
2023-12-14,25.09,0.0,66.9,Uttara Kannada
2023-12-15,24.97,0.0,71.91,Uttara Kannada
2023-12-16,26.06,0.0,76.61,Uttara Kannada
2023-12-17,27.0,0.0,76.66,Uttara Kannada
2023-12-18,26.39,0.0,77.44,Uttara Kannada
2023-12-19,25.72,0.0,72.47,Uttara Kannada
2023-12-20,25.63,0.0,72.23,Uttara Kannada
2023-12-21,25.57,0.0,74.99,Uttara Kannada
2023-12-22,25.52,0.0,73.9,Uttara Kannada
2023-12-23,25.05,0.0,66.96,Uttara Kannada
2023-12-24,24.62,0.0,68.11,Uttara Kannada
2023-12-25,25.34,0.0,70.18,Uttara Kannada
2023-12-26,25.16,0.0,67.67,Uttara Kannada
2023-12-27,24.97,0.0,69.11,Uttara Kannada
2023-12-28,24.93,0.0,72.61,Uttara Kannada
2023-12-29,25.52,0.0,71.67,Uttara Kannada
2023-12-30,25.77,0.0,70.6,Uttara Kannada
2023-12-31,25.14,0.0,68.18,Uttara Kannada
2024-01-01,25.55,0.12,69.02,Uttara Kannada
2024-01-02,25.9,0.97,70.44,Uttara Kannada
2024-01-03,25.9,11.07,76.99,Uttara Kannada
2024-01-04,25.62,9.44,82.0,Uttara Kannada
2024-01-05,25.7,7.35,76.56,Uttara Kannada
2024-01-06,25.81,10.34,79.9,Uttara Kannada
2024-01-07,25.17,4.75,74.85,Uttara Kannada
2024-01-08,25.23,1.53,76.0,Uttara Kannada
2024-01-09,24.57,16.64,86.39,Uttara Kannada
2024-01-10,25.67,0.23,73.01,Uttara Kannada
2024-01-11,25.74,0.0,69.97,Uttara Kannada
2024-01-12,25.69,0.0,67.18,Uttara Kannada
2024-01-13,25.84,0.0,73.7,Uttara Kannada
2024-01-14,25.63,0.0,72.5,Uttara Kannada
2024-01-15,25.32,0.0,73.29,Uttara Kannada
2024-01-16,24.26,0.0,69.82,Uttara Kannada
2024-01-17,24.22,0.0,76.55,Uttara Kannada
2024-01-18,24.14,0.0,81.35,Uttara Kannada
2024-01-19,24.52,0.0,76.71,Uttara Kannada
2024-01-20,25.16,0.0,77.15,Uttara Kannada
2024-01-21,25.07,0.0,75.83,Uttara Kannada
2024-01-22,24.84,0.0,75.45,Uttara Kannada
2024-01-23,23.84,0.0,76.18,Uttara Kannada
2024-01-24,23.4,0.0,66.96,Uttara Kannada
2024-01-25,23.56,0.0,69.25,Uttara Kannada
2024-01-26,25.0,0.0,71.17,Uttara Kannada
2024-01-27,25.34,0.0,71.14,Uttara Kannada
2024-01-28,25.23,0.0,70.14,Uttara Kannada
2024-01-29,25.16,0.0,66.79,Uttara Kannada
2024-01-30,24.79,0.0,63.97,Uttara Kannada
2024-01-31,24.56,0.0,71.58,Uttara Kannada
2024-02-01,23.79,0.0,79.5,Uttara Kannada
2024-02-02,23.22,0.0,77.44,Uttara Kannada
2024-02-03,24.84,0.0,67.09,Uttara Kannada
2024-02-04,26.14,0.0,72.64,Uttara Kannada
2024-02-05,26.23,0.0,71.02,Uttara Kannada
2024-02-06,26.11,0.0,67.5,Uttara Kannada
2024-02-07,26.11,0.0,67.53,Uttara Kannada
2024-02-08,26.31,0.0,66.31,Uttara Kannada
2024-02-09,26.33,0.0,65.74,Uttara Kannada
2024-02-10,26.5,0.0,71.75,Uttara Kannada
2024-02-11,26.92,0.0,68.74,Uttara Kannada
2024-02-12,26.65,0.0,62.78,Uttara Kannada
2024-02-13,26.23,0.0,63.08,Uttara Kannada
2024-02-14,26.72,0.0,63.95,Uttara Kannada
2024-02-15,26.92,0.0,67.71,Uttara Kannada
2024-02-16,27.06,0.0,57.2,Uttara Kannada
2024-02-17,27.03,0.0,60.15,Uttara Kannada
2024-02-18,26.47,0.0,64.71,Uttara Kannada
2024-02-19,26.75,0.0,73.07,Uttara Kannada
2024-02-20,26.55,0.0,72.6,Uttara Kannada
2024-02-21,26.12,0.0,65.72,Uttara Kannada
2024-02-22,25.51,0.0,75.51,Uttara Kannada
2024-02-23,25.12,0.0,67.66,Uttara Kannada
2024-02-24,24.65,0.0,68.26,Uttara Kannada
2024-02-25,25.85,0.0,66.02,Uttara Kannada
2024-02-26,27.28,0.0,65.04,Uttara Kannada
2024-02-27,27.95,0.0,65.75,Uttara Kannada
2024-02-28,28.23,0.0,63.62,Uttara Kannada
2024-02-29,27.99,0.0,62.82,Uttara Kannada
2024-03-01,27.83,0.0,68.77,Uttara Kannada
2024-03-02,27.36,0.0,74.6,Uttara Kannada
2024-03-03,26.97,0.0,72.72,Uttara Kannada
2024-03-04,26.66,0.0,68.91,Uttara Kannada
2024-03-05,26.8,0.0,61.59,Uttara Kannada
2024-03-06,26.52,0.0,65.86,Uttara Kannada
2024-03-07,26.28,0.0,63.33,Uttara Kannada
2024-03-08,27.05,0.0,60.98,Uttara Kannada
2024-03-09,27.23,0.0,67.28,Uttara Kannada
2024-03-10,27.23,0.0,70.42,Uttara Kannada
2024-03-11,28.02,0.0,62.19,Uttara Kannada
2024-03-12,27.78,0.0,71.78,Uttara Kannada
2024-03-13,27.59,0.0,70.81,Uttara Kannada
2024-03-14,26.9,0.0,68.87,Uttara Kannada
2024-03-15,26.91,0.0,66.73,Uttara Kannada
2024-03-16,27.13,0.0,61.43,Uttara Kannada
2024-03-17,27.53,0.0,60.78,Uttara Kannada
2024-03-18,27.64,0.0,59.76,Uttara Kannada
2024-03-19,27.81,0.0,61.04,Uttara Kannada
2024-03-20,28.36,0.0,59.75,Uttara Kannada
2024-03-21,28.19,0.03,71.53,Uttara Kannada
2024-03-22,28.56,1.27,73.19,Uttara Kannada
2024-03-23,28.51,0.36,70.41,Uttara Kannada
2024-03-24,28.88,0.0,60.62,Uttara Kannada
2024-03-25,28.93,0.03,62.11,Uttara Kannada
2024-03-26,28.39,0.35,70.71,Uttara Kannada
2024-03-27,28.8,0.18,71.3,Uttara Kannada
2024-03-28,28.8,0.0,73.95,Uttara Kannada
2024-03-29,28.94,0.0,71.81,Uttara Kannada
2024-03-30,28.89,0.0,70.53,Uttara Kannada
2024-03-31,29.16,0.0,70.67,Uttara Kannada
2024-04-01,29.07,0.0,71.42,Uttara Kannada
2024-04-02,29.19,0.0,67.03,Uttara Kannada
2024-04-03,28.95,0.0,65.18,Uttara Kannada
2024-04-04,29.42,0.0,65.53,Uttara Kannada
2024-04-05,29.54,0.0,66.93,Uttara Kannada
2024-04-06,29.86,0.0,66.77,Uttara Kannada
2024-04-07,29.39,0.0,70.0,Uttara Kannada
2024-04-08,30.2,0.0,57.19,Uttara Kannada
2024-04-09,29.63,0.0,61.72,Uttara Kannada
2024-04-10,29.87,0.0,62.96,Uttara Kannada
2024-04-11,29.71,0.04,66.02,Uttara Kannada
2024-04-12,29.65,0.34,65.35,Uttara Kannada
2024-04-13,29.61,2.7,66.71,Uttara Kannada
2024-04-14,29.94,0.06,63.65,Uttara Kannada
2024-04-15,30.4,0.04,64.92,Uttara Kannada
2024-04-16,29.76,0.07,73.68,Uttara Kannada
2024-04-17,29.52,0.0,75.81,Uttara Kannada
2024-04-18,29.31,0.0,76.88,Uttara Kannada
2024-04-19,29.29,0.16,74.82,Uttara Kannada
2024-04-20,28.82,9.17,76.64,Uttara Kannada
2024-04-21,29.57,0.57,75.41,Uttara Kannada
2024-04-22,29.6,0.04,72.86,Uttara Kannada
2024-04-23,29.83,0.01,71.8,Uttara Kannada
2024-04-24,29.81,0.01,70.98,Uttara Kannada
2024-04-25,30.3,0.01,67.41,Uttara Kannada
2024-04-26,30.02,0.03,68.85,Uttara Kannada
2024-04-27,30.43,0.02,69.43,Uttara Kannada
2024-04-28,30.39,0.03,71.38,Uttara Kannada
2024-04-29,29.96,0.02,71.78,Uttara Kannada
2024-04-30,30.34,0.01,70.58,Uttara Kannada
2024-05-01,30.01,0.0,69.53,Uttara Kannada
2024-05-02,30.09,0.0,64.44,Uttara Kannada
2024-05-03,29.43,0.0,69.25,Uttara Kannada
2024-05-04,29.19,0.0,69.92,Uttara Kannada
2024-05-05,29.1,0.0,71.97,Uttara Kannada
2024-05-06,29.81,0.14,72.72,Uttara Kannada
2024-05-07,29.98,0.15,70.09,Uttara Kannada
2024-05-08,29.87,0.03,66.55,Uttara Kannada
2024-05-09,29.87,0.15,68.14,Uttara Kannada
2024-05-10,29.64,0.5,70.35,Uttara Kannada
2024-05-11,29.95,1.59,71.84,Uttara Kannada
2024-05-12,29.82,3.18,74.38,Uttara Kannada
2024-05-13,30.44,3.3,72.24,Uttara Kannada
2024-05-14,29.96,4.77,73.39,Uttara Kannada
2024-05-15,29.47,5.76,76.32,Uttara Kannada
2024-05-16,29.97,6.44,76.36,Uttara Kannada
2024-05-17,30.06,4.3,74.59,Uttara Kannada
2024-05-18,29.57,4.66,75.31,Uttara Kannada
2024-05-19,28.83,7.55,79.64,Uttara Kannada
2024-05-20,28.87,20.05,80.69,Uttara Kannada
2024-05-21,28.75,10.25,84.16,Uttara Kannada
2024-05-22,29.59,2.82,81.72,Uttara Kannada
2024-05-23,29.26,10.26,84.7,Uttara Kannada
2024-05-24,28.31,7.22,83.35,Uttara Kannada
2024-05-25,28.67,1.58,80.84,Uttara Kannada
2024-05-26,28.7,2.03,81.79,Uttara Kannada
2024-05-27,28.78,0.38,83.07,Uttara Kannada
2024-05-28,29.03,0.85,81.94,Uttara Kannada
2024-05-29,29.06,2.85,81.16,Uttara Kannada
2024-05-30,29.33,5.24,83.59,Uttara Kannada
2024-05-31,29.42,1.88,84.11,Uttara Kannada
2024-06-01,29.4,2.05,82.3,Uttara Kannada
2024-06-02,29.06,3.56,78.42,Uttara Kannada
2024-06-03,28.55,4.06,77.67,Uttara Kannada
2024-06-04,28.4,4.42,81.51,Uttara Kannada
2024-06-05,28.56,12.49,79.5,Uttara Kannada
2024-06-06,28.12,31.3,83.98,Uttara Kannada
2024-06-07,26.74,110.97,89.67,Uttara Kannada
2024-06-08,26.88,250.68,86.72,Uttara Kannada
2024-06-09,26.88,74.5,88.04,Uttara Kannada
2024-06-10,27.22,20.61,81.45,Uttara Kannada
2024-06-11,27.19,25.17,80.95,Uttara Kannada
2024-06-12,26.38,15.15,81.01,Uttara Kannada
2024-06-13,27.01,25.72,79.97,Uttara Kannada
2024-06-14,27.37,18.54,87.51,Uttara Kannada
2024-06-15,27.49,9.93,86.28,Uttara Kannada
2024-06-16,27.35,30.47,85.46,Uttara Kannada
2024-06-17,27.31,16.63,82.38,Uttara Kannada
2024-06-18,27.36,8.44,82.6,Uttara Kannada
2024-06-19,27.41,17.0,84.07,Uttara Kannada
2024-06-20,27.94,13.65,84.91,Uttara Kannada
2024-06-21,27.91,24.43,86.87,Uttara Kannada
2024-06-22,27.3,19.86,84.44,Uttara Kannada
2024-06-23,26.48,4.37,83.41,Uttara Kannada
2024-06-24,26.85,23.69,81.01,Uttara Kannada
2024-06-25,27.08,18.76,79.28,Uttara Kannada
2024-06-26,26.74,112.35,82.99,Uttara Kannada
2024-06-27,26.41,37.05,78.68,Uttara Kannada
2024-06-28,27.23,12.6,81.66,Uttara Kannada
2024-06-29,27.34,40.54,87.4,Uttara Kannada
2024-06-30,26.87,93.0,91.46,Uttara Kannada
2024-07-01,26.94,45.12,88.81,Uttara Kannada
2024-07-02,27.43,25.25,87.31,Uttara Kannada
2024-07-03,27.54,26.02,88.43,Uttara Kannada
2024-07-04,26.84,46.01,89.87,Uttara Kannada
2024-07-05,26.98,54.46,88.92,Uttara Kannada
2024-07-06,26.76,116.62,91.11,Uttara Kannada
2024-07-07,26.25,63.4,88.14,Uttara Kannada
2024-07-08,25.98,76.69,90.06,Uttara Kannada
2024-07-09,25.92,107.26,91.56,Uttara Kannada
2024-07-10,26.24,35.54,91.55,Uttara Kannada
2024-07-11,26.23,45.8,88.46,Uttara Kannada
2024-07-12,26.19,70.3,92.61,Uttara Kannada
2024-07-13,26.3,74.97,91.99,Uttara Kannada
2024-07-14,26.12,150.67,92.76,Uttara Kannada
2024-07-15,26.47,157.66,94.26,Uttara Kannada
2024-07-16,26.42,123.2,94.18,Uttara Kannada
2024-07-17,26.32,79.53,94.26,Uttara Kannada
2024-07-18,26.36,75.45,93.17,Uttara Kannada
2024-07-19,26.07,81.69,93.92,Uttara Kannada
2024-07-20,26.08,61.33,92.69,Uttara Kannada
2024-07-21,25.98,51.66,92.7,Uttara Kannada
2024-07-22,26.28,28.2,90.38,Uttara Kannada
2024-07-23,26.07,73.86,90.68,Uttara Kannada
2024-07-24,26.34,66.17,92.38,Uttara Kannada
2024-07-25,26.27,32.69,91.07,Uttara Kannada
2024-07-26,26.23,22.12,92.05,Uttara Kannada
2024-07-27,26.44,18.36,91.4,Uttara Kannada
2024-07-28,26.32,11.19,89.69,Uttara Kannada
2024-07-29,26.53,28.27,91.35,Uttara Kannada
2024-07-30,26.3,78.05,92.97,Uttara Kannada
2024-07-31,26.21,69.6,93.87,Uttara Kannada
2024-08-01,26.0,90.54,92.45,Uttara Kannada
2024-08-02,25.87,51.47,91.92,Uttara Kannada
2024-08-03,25.8,34.67,91.49,Uttara Kannada
2024-08-04,25.63,45.1,91.43,Uttara Kannada
2024-08-05,25.91,20.18,91.57,Uttara Kannada
2024-08-06,25.66,37.77,91.61,Uttara Kannada
2024-08-07,25.4,33.28,93.09,Uttara Kannada
2024-08-08,25.61,34.99,91.11,Uttara Kannada
2024-08-09,25.76,26.68,90.44,Uttara Kannada
2024-08-10,26.12,20.31,91.06,Uttara Kannada
2024-08-11,26.31,16.46,90.32,Uttara Kannada
2024-08-12,26.78,2.69,87.31,Uttara Kannada
2024-08-13,27.05,3.49,88.06,Uttara Kannada
2024-08-14,27.21,3.88,89.36,Uttara Kannada
2024-08-15,27.16,6.59,90.07,Uttara Kannada
2024-08-16,26.73,4.84,91.87,Uttara Kannada
2024-08-17,27.11,5.5,91.0,Uttara Kannada
2024-08-18,26.89,1.45,93.33,Uttara Kannada
2024-08-19,26.96,15.94,91.27,Uttara Kannada
