Year,Location,Area,Rainfall,temperature,soil_type,Irrigation,yeilds,Humidity,Crops,price,Season
2013,Hassan,146,3605.4,39.0,Well drained,Spray,4479.0,54.0,Groundnut,4472.73,Rabi
2014,Hassan,10910,3512.4,39.0,Well drained,Spray,3699.0,58.0,Groundnut,4716.36,Rabi
2015,Hassan,51355,3512.4,40.0,Well drained,Spray,4904.0,58.0,Groundnut,4909.38,Rabi
2016,Hassan,160,3512.4,40.0,Well drained,Spray,2821.0,59.0,Groundnut,5107.85,Rabi
2017,Hassan,10912,3296.0,40.0,Well drained,Spray,3472.0,50.0,Groundnut,5595.96,Rabi
2018,Hassan,51353,3296.0,41.0,Well drained,Spray,3647.0,54.0,Groundnut,5508.82,Rabi
2004,Hassan,142,3296.0,41.0,Well drained,Spray,393.0,53.0,Groundnut,2603.5,Rabi
2005,Hassan,10505,3550.0,41.0,Well drained,Spray,167.0,52.0,Groundnut,2581.18,Rabi
2006,Hassan,51040,3550.0,42.0,Well drained,Spray,71.0,51.0,Groundnut,2926.34,Rabi
2007,Hassan,154,3550.0,42.0,Medium textured clay,Spray,52.0,57.0,Groundnut,2945.7,Rabi
2008,Hassan,10318,3654.0,42.0,Medium textured clay,Spray,313547.0,57.0,Groundnut,3314.51,Rabi
2009,Hassan,48083,3654.0,43.0,Medium textured clay,Spray,2783.0,60.0,Groundnut,3536.05,Rabi
2010,Hassan,143,3654.0,27.0,Medium textured clay,Spray,1533.0,57.0,Blackgram,3935.01,Rabi
2011,Hassan,9283,233.0,27.0,Medium textured clay,Spray,1647.0,57.0,Blackgram,4494.05,Rabi
2012,Hassan,47200,233.0,27.0,Medium textured clay,Spray,975.0,54.0,Blackgram,5011.53,Rabi
2013,Hassan,158,233.0,27.0,Medium textured clay,Spray,2.0,54.5,Blackgram,5060.03,Rabi
2014,Hassan,8982,234.0,27.0,Medium textured clay,Spray,836.0,56.6,Blackgram,5567.86,Rabi
2015,Hassan,46990,234.0,27.0,Medium textured clay,Drip,806.0,55.5,Blackgram,5745.43,Rabi
2016,Hassan,103,234.0,27.2,Medium textured clay,Drip,880.0,58.5,Blackgram,5961.33,Rabi
2017,Hassan,8239,3105.0,27.2,Medium textured clay,Drip,770.0,59.5,Blackgram,6000.81,Rabi
2018,Hassan,44563,3105.0,27.2,Medium textured clay,Drip,395.0,55.0,Blackgram,6307.19,Rabi
2019,Hassan,96,3105.0,27.0,Medium textured clay,Drip,187.0,53.0,Blackgram,7070.49,Rabi
2004,Hassan,6949,236.0,27.0,Medium textured clay,Drip,187.0,53.5,Blackgram,2965.96,Rabi
2013,Hassan,44663,236.0,27.0,Medium textured clay,Drip,121.0,52.5,Blackgram,5074.15,Rabi
2014,Hassan,110,2903.1,27.0,Medium textured clay,Drip,103.0,56.0,Blackgram,4473.68,Rabi
2015,Hassan,6824,2903.1,27.0,Medium textured clay,Drip,71.0,59.5,Blackgram,4782.42,Rabi
2016,Hassan,43013,2903.1,27.0,Medium textured clay,Drip,3961.0,55.0,Blackgram,5214.39,Rabi
2017,Hassan,95,2996.6,27.2,Medium textured clay,Drip,4247.0,53.0,Cashew,10059.6,Rabi
2018,Hassan,6441,2996.6,27.2,Medium textured clay,Drip,3290.0,53.5,Cashew,10080.04,Rabi
2004,Hassan,4012,2996.6,27.2,Laterite,Drip,3138.0,52.5,Cashew,4647.38,Rabi
2005,Hassan,4877,3522.8,27.1,Laterite,Drip,3423.0,56.0,Cashew,5630.61,Rabi
2006,Hassan,4930,3522.8,27.1,Laterite,Drip,3899.0,57.0,Cashew,5857.38,Rabi
2007,Hassan,4954,3522.8,27.1,Laterite,Drip,4015.0,57.5,Cashew,6444.59,Rabi
2008,Hassan,5019,2903.1,26.8,Laterite,Drip,4279.0,57.0,Cashew,5510.98,Rabi
2009,Hassan,5127,2903.1,26.8,Laterite,Drip,4167.0,55.0,Cashew,5786.71,Rabi
2010,Mangalore,5174,2903.1,26.8,Laterite,Drip,4479.0,56.0,Cashew,6609.28,Rabi
2011,Mangalore,5294,2996.6,37.0,Laterite,Drip,3699.0,54.0,Cashew,7397.68,Rabi
2012,Mangalore,5474,2996.6,37.0,Laterite,Drip,4904.0,58.0,Cashew,8163.29,Rabi
2013,Mangalore,5864,2996.6,37.0,Laterite,Drip,2821.0,58.0,Cashew,8691.66,Rabi
2014,Mangalore,7028,3522.8,38.0,Laterite,Drip,3472.0,59.0,Cashew,9748.35,Rabi
2015,Mangalore,7403,3522.8,38.0,Laterite,Drip,3647.0,50.0,Cashew,11220.44,Rabi
2016,Mangalore,7501,3522.8,38.0,Laterite,Drip,393.0,54.0,Cashew,11395.23,Rabi
2017,Mangalore,7714,3729.8,39.0,Laterite,Drip,167.0,53.0,Coconut,4051.45,Rabi
2018,Mangalore,7856,3729.8,39.0,Laterite,Drip,71.0,59.5,Coconut,4344.37,Rabi
2013,Mangalore,32,3729.8,39.0,Laterite,Drip,52.0,55.0,Coconut,3342.48,Rabi
2014,Mangalore,1,2746.2,40.0,Laterite,Drip,2570.0,53.0,Coconut,2812.8,Rabi
2015,Mangalore,30,2746.2,40.0,Laterite,Drip,27170.0,53.5,Coconut,3124.94,Rabi
2016,Mangalore,6,2746.2,40.0,Laterite,Drip,114744.0,52.5,Coconut,3382.45,Rabi
2017,Mangalore,15,3360.0,41.0,Laterite,Drip,1402.0,56.0,Coconut,4137.37,Rabi
2018,Mangalore,4,3360.0,41.0,Laterite,Drip,23456.0,57.0,Coconut,4372.66,Rabi
2004,Mangalore,39,3360.0,41.0,Laterite,Drip,107809.0,57.5,Coconut,1828.13,Rabi
2005,Mangalore,6,3605.4,42.0,Laterite,Drip,1132.0,57.0,Coconut,1971.0,Rabi
2006,Kodagu,12,3605.4,42.0,Laterite,Drip,23960.0,55.0,Coconut,2101.91,Rabi
2007,Kodagu,3,2903.1,42.0,Laterite,Drip,126487.0,56.0,Coconut,2025.0,Rabi
2008,Kodagu,17,2903.1,43.0,Laterite,Drip,804.0,54.0,Coconut,2037.0,Rabi
2009,Kodagu,3,2903.1,43.0,Laterite,Drip,30362.0,58.0,Coconut,2144.19,Rabi
2010,Kodagu,9,2996.6,128.0,Laterite,Drip,124492.0,58.0,Coconut,2447.62,Rabi
2011,Kodagu,21,2996.6,129.0,Laterite,Drip,792.0,59.0,Coconut,2359.14,Rabi
2012,Kodagu,11,2996.6,130.0,Alluvial,Drip,34153.0,50.0,Ginger,5521.54,Rabi
2013,Kodagu,4,3522.8,131.0,Alluvial,Drip,2570.0,54.0,Ginger,6524.94,Rabi
2014,Kodagu,15,3522.8,132.0,Alluvial,Drip,27170.0,53.0,Ginger,7019.5,Rabi
2015,Kodagu,8,3522.8,133.0,Alluvial,Basin,114744.0,59.5,Ginger,7056.09,Rabi
2016,Kodagu,29,3729.8,134.0,Alluvial,Basin,1402.0,55.0,Ginger,7265.4,Rabi
2017,Kodagu,1,3729.8,135.0,Alluvial,Basin,23456.0,53.0,Ginger,8287.01,Rabi
2018,Kodagu,13736,3729.8,136.0,Alluvial,Basin,107809.0,53.5,Ginger,8866.83,Rabi
2015,Kodagu,14003,2746.2,137.0,Alluvial,Basin,1132.0,52.5,Ginger,6415.03,Rabi
2016,Kodagu,14179,2746.2,138.0,Alluvial,Basin,23960.0,56.0,Ginger,6403.09,Rabi
2017,Kodagu,14319,2746.2,139.0,Alluvial,Basin,126487.0,57.0,Ginger,7217.04,Rabi
2018,Kodagu,14464,3360.0,140.0,Alluvial,Basin,804.0,57.5,Ginger,8810.87,Rabi
2013,Kodagu,14876,3360.0,141.0,Alluvial,Basin,30362.0,57.0,Ginger,6513.22,Rabi
2014,Kodagu,14976,3360.0,142.0,Alluvial,Basin,124492.0,55.0,Ginger,6977.13,Rabi
2015,Kodagu,15009,3605.4,143.0,Alluvial,Basin,792.0,56.0,Ginger,7453.25,Rabi
2016,Kodagu,15114,3605.4,144.0,Alluvial,Basin,34153.0,54.0,Ginger,7723.04,Rabi
2017,Kodagu,16224,3605.4,27.0,Alluvial,Drip,132551.0,57.0,Coconut,3527.94,Rabi
2018,Kodagu,17095,3512.4,27.0,Alluvial,Drip,338.0,57.5,Coconut,3895.23,Rabi
2004,Kodagu,17512,3512.4,27.0,Alluvial,Drip,22966.0,57.0,Coconut,1652.14,Rabi
2005,Kodagu,17587,3512.4,27.0,Alluvial,Drip,131763.0,55.0,Coconut,1811.59,Rabi
2006,Kodagu,17771,3296.0,27.0,Alluvial,Drip,404.0,56.0,Coconut,1920.21,Rabi
2007,Kodagu,17825,3550.0,27.0,Alluvial,Drip,24184.0,54.0,Coconut,1965.34,Rabi
2008,Kodagu,3147,3550.0,27.2,Alluvial,Drip,124387.0,58.0,Coconut,2144.85,Rabi
2009,Kodagu,2578,3550.0,27.2,Alluvial,Drip,343.0,58.0,Coconut,2218.64,Rabi
2010,Kodagu,1591,3654.0,27.2,Alluvial,Drip,23099.0,59.0,Coconut,2522.37,Rabi
2011,Kodagu,1298,3654.0,27.0,Alluvial,Drip,117825.84,50.0,Coconut,2709.88,Rabi
2012,Mysuru,4,3654.0,27.0,Sandy loam,Drip,336.0,54.0,Coconut,2631.8,Rabi
2013,Mysuru,1122,233.0,27.0,Sandy loam,Drip,22594.0,53.0,Coconut,3179.47,Rabi
2014,Mysuru,917,233.0,27.0,Sandy loam,Drip,116481.07,52.0,Coconut,3230.8,Rabi
2015,Mysuru,819,233.0,27.0,Sandy loam,Drip,316.0,51.0,Coconut,3348.45,Rabi
2016,Mysuru,619,234.0,27.0,Sandy loam,Drip,21400.0,57.0,Coconut,3468.7,Rabi
2017,Mysuru,391,234.0,27.2,Sandy loam,Drip,122102.0,57.0,Coconut,3839.51,Rabi
2016,Mysuru,211,234.0,27.2,Sandy loam,Drip,382.0,60.0,Coconut,3728.63,Rabi
2017,Mysuru,153,3105.0,27.2,Sandy loam,Drip,19578.0,57.0,Coconut,3755.49,Rabi
2018,Mysuru,111,3105.0,27.1,Sandy loam,Drip,121037.0,57.0,Coconut,3724.64,Rabi
2013,Mysuru,76,3105.0,27.1,Sandy loam,Drip,231.0,54.0,Coconut,2789.88,Rabi
2014,Mysuru,53,236.0,27.1,Sandy loam,Drip,18951.0,54.5,Coconut,3192.22,Rabi
2015,Mysuru,2688,236.0,26.8,Sandy loam,Drip,110579.0,56.6,Coconut,3346.99,Rabi
2016,Mysuru,2311,2903.1,26.8,Sandy loam,Drip,221.0,55.5,Coconut,2937.52,Rabi
2017,Mysuru,2188,2903.1,26.8,Sandy loam,Drip,15362.0,58.5,Coconut,3129.33,Rabi
2018,Mysuru,1998,2903.1,37.0,Sandy loam,Drip,120373.0,59.5,Coconut,3843.71,Rabi
2004,Mysuru,2006,2996.6,37.0,Sandy loam,Drip,291.0,55.0,Coconut,1720.82,Rabi
2005,Mysuru,2034,2996.6,37.0,Sandy loam,Drip,17231.0,53.0,Coconut,1732.4,Rabi
2006,Mysuru,2035,2996.6,38.0,Sandy loam,Drip,119359.0,53.5,Coconut,1929.23,Rabi
2007,Mysuru,2074,3296.0,38.0,Sandy loam,Drip,283.0,52.5,Coconut,2219.61,Rabi
2008,Mysuru,2127,3550.0,38.0,Sandy loam,Drip,17690.0,56.0,Coconut,2389.91,Rabi
2009,Mysuru,2090,3550.0,39.0,Sandy loam,Drip,7157.0,57.0,Coconut,2469.71,Rabi
2010,Mysuru,2059,3550.0,39.0,Sandy loam,Drip,8700.0,57.5,Coconut,2729.45,Rabi
2011,Mysuru,2050,3654.0,39.0,Sandy loam,Drip,41266.0,57.0,Coconut,2989.8,Rabi
2012,Mysuru,1865,3654.0,40.0,Sandy loam,Drip,8838.0,55.0,Coconut,3055.63,Rabi
2013,Mysuru,1841,3654.0,40.0,Sandy loam,Drip,8954.0,56.0,Coconut,3160.2,Rabi
2014,Mysuru,1799,233.0,40.0,Sandy,Drip,42915.0,54.0,Coconut,3598.29,Rabi
2015,Mysuru,1468,233.0,41.0,Sandy,Drip,9230.0,58.0,Coconut,3616.9,Rabi
2016,Mysuru,568,233.0,41.0,Sandy,Drip,44313.0,58.0,Coconut,4139.0,Rabi
2017,Mysuru,407,234.0,41.0,Sandy,Drip,45820.0,59.0,Coconut,4224.5,Rabi
2016,Mysuru,177,234.0,42.0,Sandy,Drip,49084.0,50.0,Coconut,3963.97,Rabi
2017,Mysuru,51,234.0,42.0,Sandy,Drip,86311.0,54.0,Coconut,4259.46,Rabi
2016,Mysuru,173,3105.0,42.0,Sandy,Drip,57642.0,53.0,Coconut,3865.79,Rabi
2017,Mysuru,201,3105.0,43.0,Sandy,Drip,58405.0,52.0,Coconut,3873.92,Rabi
2018,Mysuru,206,3105.0,43.0,Sandy,Drip,60751.0,51.0,Coconut,4368.41,Rabi
2013,Mysuru,243,236.0,27.0,Sandy,Basin,109506.0,57.0,Coconut,2962.58,Rabi
2014,Mysuru,123,236.0,27.0,Sandy,Basin,114.0,57.0,Coconut,3292.49,Rabi
2015,Mysuru,82,2903.1,27.0,Sandy,Basin,3.0,60.0,Coconut,2939.29,Rabi
2016,Mysuru,74,2903.1,27.0,Sandy,Basin,95.0,57.0,Coconut,3110.04,Rabi
2017,Mysuru,18,2903.1,27.0,Sandy,Basin,19.0,57.0,Coconut,3216.19,Rabi
2018,Mysuru,37,2996.6,27.0,Sandy,Basin,54.0,54.0,Coconut,3398.2,Rabi
2004,Mysuru,35,2996.6,27.2,Sandy,Basin,13.0,54.5,Coconut,1446.43,Rabi
2005,Mysuru,5974,2996.6,27.2,Sandy,Basin,123.0,56.6,Coconut,1633.78,Rabi
2006,Mysuru,6631,2903.1,27.2,Sandy,Basin,19.0,55.5,Coconut,1646.87,Rabi
2007,Mysuru,6705,2903.1,27.0,Sandy,Basin,32.0,58.5,Coconut,1785.93,Rabi
2008,Mysuru,5876,2903.1,27.0,Sandy,Basin,8.0,59.5,Coconut,1852.86,Rabi
2009,Mysuru,326,2996.6,27.0,Sandy,Basin,50.0,55.0,Coconut,1933.84,Rabi
2010,Mysuru,6470,2996.6,27.0,Sandy loam,Basin,10.0,53.0,Coconut,2155.35,Rabi
2011,Mysuru,6709,2996.6,27.0,Sandy loam,Basin,29.0,53.5,Coconut,2154.93,Rabi
2012,Mysuru,6186,3522.8,27.0,Sandy loam,Basin,44.0,52.5,Coconut,2817.75,Rabi
2013,Mysuru,6503,3522.8,27.2,Sandy loam,Basin,33.0,56.0,Coconut,2861.19,Rabi
2014,Mysuru,5220,3522.8,27.2,Sandy loam,Basin,14.0,57.0,Coconut,2934.79,Rabi
2015,Mysuru,4677,3729.8,27.2,Sandy loam,Basin,56.0,57.5,Coconut,3278.21,Rabi
2016,Mysuru,4803,3729.8,27.1,Sandy loam,Basin,26.0,57.0,Coconut,3313.75,Rabi
2017,Mysuru,3739,3729.8,27.1,Sandy loam,Basin,98.0,55.0,Coconut,3596.95,Rabi
2017,Mysuru,3529,2746.2,27.1,Sandy loam,Basin,3.0,56.0,Coconut,3265.61,Rabi
2016,Kasaragodu,3649,2746.2,26.8,Sandy loam,Basin,58637.0,54.0,Coconut,2886.3,Rabi
2017,Kasaragodu,1374,2746.2,26.8,Sandy loam,Basin,59777.0,58.0,Coconut,3307.96,Rabi
2018,Kasaragodu,933,3360.0,26.8,Sandy loam,Basin,60528.0,58.0,Coconut,3706.55,Rabi
2013,Kasaragodu,345,3360.0,37.0,Sandy loam,Basin,61126.0,59.0,Coconut,3124.62,Rabi
2014,Kasaragodu,29,3360.0,37.0,Sandy loam,Basin,623687.0,50.0,Coconut,3480.0,Rabi
2015,Kasaragodu,11,3605.4,37.0,Sandy loam,Basin,63504.0,54.0,Coconut,3535.84,Rabi
2016,Kasaragodu,10,3605.4,38.0,Sandy loam,Basin,63931.0,53.0,Coconut,3666.14,Rabi
2017,Kasaragodu,7,3605.4,38.0,Sandy loam,Basin,73730.0,52.0,Coconut,3990.66,Rabi
2018,Kasaragodu,10,3512.4,38.0,Sandy loam,Basin,118416.0,51.0,Coconut,4191.56,Rabi
2004,Kasaragodu,56,3512.4,39.0,Sandy loam,Basin,130132.0,57.0,Coconut,1962.53,Rabi
2005,Kasaragodu,68,3512.4,39.0,Sandy loam,Basin,154889.0,57.0,Coconut,1973.81,Rabi
2006,Kasaragodu,56,3296.0,39.0,Sandy loam,Basin,171739.0,60.0,Coconut,2193.63,Rabi
2007,Kasaragodu,66,3296.0,40.0,Sandy loam,Basin,172475.0,57.0,Coconut,2348.51,Rabi
2008,Kasaragodu,55,3296.0,40.0,Sandy loam,Basin,177939.0,57.0,Coconut,2379.7,Rabi
2009,Kasaragodu,42,3550.0,40.0,Sandy loam,Basin,313547.0,54.0,Coconut,2643.38,Rabi
2010,Kasaragodu,51179,3550.0,41.0,Sandy loam,Basin,2783.0,54.5,Coconut,2658.62,Rabi
2011,Kasaragodu,468,3550.0,41.0,Sandy loam,Basin,1533.0,56.6,Coconut,2985.55,Rabi
2012,Kasaragodu,11841,3654.0,41.0,Sandy loam,Basin,1647.0,55.5,Coconut,2900.11,Rabi
2013,Kasaragodu,50975,3654.0,42.0,Sandy loam,Basin,975.0,58.5,Coconut,3265.74,Rabi
2014,Kasaragodu,206,3654.0,42.0,Sandy loam,Basin,2.0,59.5,Coconut,3396.03,Rabi
2015,Kasaragodu,10922,233.0,42.0,Sandy loam,Basin,836.0,55.0,Coconut,3716.4,Rabi
2016,Kasaragodu,51390,233.0,43.0,Sandy loam,Basin,806.0,53.0,Coconut,4037.02,Rabi
2017,Kasaragodu,177,233.0,27.0,Sandy loam,Spray,880.0,53.5,Coconut,3917.54,Rabi
2004,Kasaragodu,10723,234.0,27.0,Sandy loam,Spray,770.0,52.5,Coconut,1710.79,Rabi
2004,Kasaragodu,51709,234.0,27.0,Sandy loam,Spray,395.0,56.0,Coconut,1740.05,Rabi
2004,Kasaragodu,146,234.0,27.0,Sandy loam,Spray,187.0,57.0,Coconut,1838.35,Rabi
2004,Kasaragodu,10910,3105.0,27.0,Sandy loam,Spray,187.0,57.5,Coconut,1753.7,Rabi
2004,Kasaragodu,51355,3105.0,27.0,Sandy loam,Spray,121.0,57.0,Coconut,1805.39,Rabi
2004,Kasaragodu,160,3105.0,27.2,Sandy loam,Spray,103.0,55.0,Coconut,1770.03,Rabi
2004,Kasaragodu,10912,236.0,27.2,Sandy loam,Spray,71.0,56.0,Coconut,1881.14,Rabi
2004,Raichur,51353,236.0,27.2,Sandy loam,Spray,3961.0,54.0,Coconut,1836.46,Rabi
2004,Raichur,142,2903.1,27.0,Sandy loam,Spray,4247.0,58.0,Coconut,1469.71,Rabi
2004,Raichur,10505,2903.1,27.0,Sandy loam,Spray,3290.0,58.0,Coconut,1440.8,Rabi
2004,Raichur,51040,2903.1,27.0,Sandy loam,Spray,3138.0,59.0,Coconut,1542.27,Rabi
2004,Raichur,154,2996.6,27.0,Sandy loam,Spray,3423.0,50.0,Coconut,1521.62,Rabi
2004,Raichur,10318,2996.6,27.0,Sandy loam,Spray,3899.0,54.0,Coconut,1432.23,Rabi
2004,Raichur,48083,2996.6,27.0,Sandy loam,Spray,4015.0,53.0,Coconut,1479.01,Rabi
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279.0,52.0,Coconut,1803.8,Rabi
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167.0,51.0,Coconut,1725.07,Rabi
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479.0,57.0,Coconut,1713.4,Rabi
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699.0,57.0,Coconut,1717.7,Rabi
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904.0,60.0,Coconut,1674.78,Rabi
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821.0,57.0,Coconut,1702.35,Rabi
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472.0,57.0,Coconut,1480.47,Rabi
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647.0,54.0,Coconut,1432.85,Rabi
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393.0,54.5,Coconut,1540.14,Rabi
2004,Raichur,96,3360.0,37.0,Sandy,Spray,167.0,56.6,Coconut,1881.66,Rabi
2004,Raichur,6949,3360.0,37.0,Sandy,Spray,71.0,55.5,Coconut,1958.63,Rabi
2004,Raichur,44663,3360.0,37.0,Sandy,Spray,52.0,58.5,Coconut,1963.98,Rabi
2004,Raichur,110,3605.4,38.0,Sandy,Spray,12.0,59.5,Coconut,1842.85,Rabi
2004,Raichur,6824,3605.4,38.0,Sandy,Spray,51.0,55.0,Coconut,1927.36,Rabi
2004,Raichur,43013,3605.4,38.0,Sandy,Spray,61.0,53.0,Coconut,1892.24,Rabi
2004,Raichur,95,3512.4,39.0,Sandy,Spray,67.0,53.5,Coconut,1969.63,Rabi
2004,Raichur,6441,3512.4,39.0,Sandy,Spray,62.0,52.5,Coconut,1843.56,Rabi
2004,Raichur,4012,3512.4,39.0,Sandy,Spray,32.0,56.0,Coconut,1931.24,Rabi
2004,Raichur,4877,3296.0,40.0,Sandy,Spray,22.0,57.0,Coconut,1917.95,Rabi
2004,Raichur,4930,3296.0,40.0,Sandy,Spray,25.0,57.5,Coconut,1858.66,Rabi
2004,Raichur,4954,3296.0,40.0,Sandy,Spray,4.0,57.0,Coconut,1828.55,Rabi
2004,Raichur,5019,3550.0,41.0,Sandy,Spray,9.0,55.0,Coconut,1926.27,Rabi
2004,Raichur,5127,3550.0,41.0,Sandy,Spray,12.0,56.0,Coconut,1942.77,Rabi
2004,Gulbarga,5174,3550.0,41.0,Sandy,Spray,2089.0,54.0,Coconut,1862.52,Rabi
2004,Gulbarga,5294,3654.0,42.0,Sandy,Spray,2810.0,58.0,Coconut,1924.98,Rabi
2004,Gulbarga,5474,3654.0,42.0,Sandy,Spray,841.0,58.0,Coconut,1877.6,Rabi
2004,Gulbarga,5864,3654.0,42.0,Sandy,Spray,3550.0,59.0,Coconut,1937.96,Rabi
2004,Gulbarga,7028,233.0,43.0,Sandy,Spray,109.0,50.0,Coconut,1920.44,Rabi
2004,Gulbarga,7403,233.0,43.0,Sandy,Spray,3368.0,54.0,Coconut,2057.26,Rabi
2004,Gulbarga,7501,233.0,128.0,Sandy,Drip,3671.0,53.0,Cocoa,7751.63,Rabi
2004,Gulbarga,7714,2903.1,129.0,Sandy,Drip,2404.0,52.0,Cocoa,6512.74,Rabi
2004,Gulbarga,7856,2903.1,130.0,Sandy,Drip,2805.0,51.0,Cocoa,6308.34,Rabi
2004,Gulbarga,32,2903.1,131.0,Sandy,Drip,2331.0,57.0,Cocoa,6343.6,Rabi
2004,Gulbarga,1,2996.6,132.0,Sandy,Drip,2088.0,57.0,Cocoa,6610.47,Rabi
2004,Gulbarga,30,2996.6,133.0,Sandy,Drip,2628.0,60.0,Cocoa,6446.61,Rabi
2004,Gulbarga,6,2996.6,134.0,Sandy,Drip,1939.0,57.0,Coffee,6252.97,Rabi
2004,Gulbarga,15,3522.8,135.0,Sandy,Drip,1871.0,57.0,Coffee,6619.85,Rabi
2004,Gulbarga,4,3522.8,136.0,Sandy,Drip,1868.0,54.0,Coffee,6873.38,Rabi
2004,Gulbarga,39,3522.8,137.0,Sandy,Drip,127919.0,54.5,Coffee,6844.33,Rabi
2004,Gulbarga,6,3729.8,138.0,Sandy,Drip,75340.0,56.6,Coffee,6623.07,Rabi
2004,Gulbarga,12,3729.8,139.0,Sandy,Drip,29170.0,55.5,Coffee,6696.15,Rabi
2004,Gulbarga,3,3729.8,140.0,Sandy,Drip,1901.0,58.5,Coffee,6897.42,Rabi
2004,Gulbarga,17,2746.2,141.0,Sandy,Drip,972.0,59.5,Coffee,6045.68,Rabi
2004,Gulbarga,3,2746.2,142.0,Sandy,Drip,874.0,55.0,Coffee,5992.1,Rabi
2004,Gulbarga,9,2746.2,143.0,Sandy,Drip,592.0,53.0,Coffee,6068.72,Rabi
2004,Gulbarga,21,3360.0,144.0,Sandy,Drip,864.0,53.5,Coffee,7023.69,Rabi
2004,Gulbarga,11,3360.0,27.0,Sandy,Drip,5373.0,52.5,Coffee,6015.03,Rabi
2004,Gulbarga,4,3360.0,27.0,Sandy,Drip,6589.0,56.0,Coffee,6302.29,Rabi
2004,Gulbarga,15,3605.4,27.0,Sandy,Drip,5107.0,57.0,Coffee,6618.16,Rabi
2004,Gulbarga,8,3605.4,27.0,Sandy,Drip,5518.0,57.5,Coffee,6337.04,Rabi
2004,Gulbarga,29,3605.4,27.0,Sandy,Drip,4912.0,57.0,Cardamum,40964.61,Rabi
2004,Gulbarga,1,3512.4,27.0,Sandy,Drip,3830.0,55.0,Cardamum,39492.75,Rabi
2004,Gulbarga,13736,3512.4,27.2,Sandy,Drip,4.0,56.0,Cardamum,41352.82,Rabi
2004,Gulbarga,14003,3512.4,27.2,Sandy,Drip,9.0,54.0,Cardamum,41348.51,Rabi
2004,Gulbarga,14179,3296.0,27.2,Alluvial,Drip,12.0,58.0,Cardamum,40335.72,Rabi
2004,Gulbarga,14319,3296.0,27.0,Alluvial,Drip,2089.0,58.0,Cardamum,42165.96,Rabi
2004,Gulbarga,14464,3296.0,27.0,Alluvial,Drip,2810.0,59.0,Cardamum,38742.84,Rabi
2004,Gulbarga,14876,3550.0,27.0,Alluvial,Drip,841.0,50.0,Cardamum,38305.71,Rabi
2004,Gulbarga,14976,3550.0,27.0,Alluvial,Drip,3550.0,54.0,Cardamum,41337.39,Rabi
2004,Gulbarga,15009,3550.0,27.0,Alluvial,Drip,109.0,53.0,Cardamum,41486.3,Rabi
2004,Madikeri,15114,3654.0,27.0,Alluvial,Drip,3368.0,52.0,Cardamum,38721.33,Rabi
2004,Madikeri,16224,3654.0,27.2,Alluvial,Drip,3671.0,51.0,Cardamum,39306.47,Rabi
2004,Madikeri,17095,3654.0,27.2,Alluvial,Drip,2404.0,57.0,Cardamum,38308.15,Rabi
2004,Madikeri,17512,233.0,27.2,Alluvial,Drip,2805.0,57.0,Cardamum,41131.9,Rabi
2004,Madikeri,17587,233.0,27.1,Alluvial,Drip,2331.0,60.0,Cardamum,43147.2,Rabi
2004,Madikeri,17771,233.0,27.1,Alluvial,Drip,2088.0,57.0,Pepper,30053.88,Rabi
2004,Madikeri,17825,234.0,27.1,Alluvial,Drip,2628.0,57.0,Pepper,29544.29,Rabi
2004,Madikeri,3147,234.0,26.8,Alluvial,Drip,1939.0,54.0,Pepper,29615.22,Rabi
2004,Madikeri,2578,234.0,26.8,Alluvial,Drip,1871.0,54.5,Pepper,28504.06,Rabi
2004,Madikeri,1591,3105.0,26.8,Alluvial,Drip,1868.0,56.6,Pepper,28174.43,Rabi
2004,Madikeri,1298,3105.0,37.0,Alluvial,Drip,127919.0,55.5,Pepper,32088.18,Rabi
2004,Madikeri,4,3105.0,37.0,Alluvial,Drip,75340.0,58.5,Pepper,33124.64,Rabi
2004,Madikeri,1122,236.0,37.0,Alluvial,Drip,29170.0,59.5,Pepper,34145.3,Rabi
2004,Madikeri,917,236.0,38.0,Alluvial,Basin,1901.0,55.0,Pepper,31427.86,Rabi
2004,Madikeri,819,2903.1,38.0,Alluvial,Basin,972.0,53.0,Pepper,28596.04,Rabi
2004,Madikeri,619,2903.1,38.0,Alluvial,Basin,874.0,53.5,Pepper,28278.8,Rabi
2004,Madikeri,391,2903.1,39.0,Sandy loam,Basin,592.0,52.5,Pepper,28271.03,Rabi
2004,Madikeri,211,2996.6,39.0,Sandy loam,Basin,864.0,56.0,Pepper,27384.49,Rabi
2004,Madikeri,153,2996.6,39.0,Sandy loam,Basin,5373.0,57.0,Pepper,27219.51,Rabi
2004,Madikeri,111,2996.6,40.0,Sandy loam,Basin,6589.0,57.5,Pepper,26958.02,Rabi
2004,Madikeri,76,3522.8,40.0,Sandy loam,Basin,5107.0,57.0,Arecanut,14520.72,Rabi
